code_insee;prixm2;annee
2051;989;2017
2554;1505;2017
58305;1173;2017
58161;876;2017
2094;1421;2017
58069;724;2017
2677;998;2017
2203;1182;2017
2395;;2017
58170;551;2017
58040;;2017
2800;782;2017
33068;1650;2017
2664;1150;2017
2540;1561;2017
2328;1430;2017
58179;556;2017
54115;1516;2017
2806;1273;2017
2518;919;2017
2781;1066;2017
54006;2224;2017
2347;1287;2017
58004;1381;2017
54376;1319;2017
2241;1368;2017
89145;1135;2017
33537;980;2017
33040;1889;2017
58182;983;2017
2119;887;2017
2239;1257;2017
2227;1079;2017
2279;879;2017
2590;1216;2017
2083;1115;2017
2213;777;2017
2356;1362;2017
2290;1374;2017
2816;1067;2017
2164;876;2017
2280;733;2017
2712;1282;2017
58285;625;2017
58202;1748;2017
58075;982;2017
58272;603;2017
58208;759;2017
2538;;2017
58145;909;2017
2127;963;2017
58108;878;2017
58224;;2017
58159;723;2017
2713;882;2017
33452;1566;2017
2699;1313;2017
2462;1335;2017
58001;595;2017
58175;731;2017
58030;;2017
59521;839;2017
2305;1374;2017
2442;;2017
59623;1001;2017
54338;1615;2017
59267;1437;2017
59244;1477;2017
59438;857;2017
57510;;2017
59125;1258;2017
59377;1443;2017
59455;1192;2017
59161;1218;2017
59593;1249;2017
59219;1350;2017
59322;1313;2017
59209;1023;2017
59595;1381;2017
59502;1202;2017
59517;1846;2017
59206;1038;2017
67162;;2017
59432;1229;2017
57534;;2017
59492;1194;2017
59236;1021;2017
59255;1200;2017
59428;1185;2017
59520;1097;2017
59216;1372;2017
59167;893;2017
59122;1265;2017
54390;;2017
59341;903;2017
59047;923;2017
59049;1394;2017
59635;1302;2017
58065;933;2017
59422;1651;2017
58110;1070;2017
59039;1349;2017
57139;;2017
59141;1155;2017
59121;1275;2017
59048;1459;2017
59567;1388;2017
59312;793;2017
59552;852;2017
59622;983;2017
59476;1382;2017
59625;870;2017
59001;1807;2017
59500;1284;2017
59294;915;2017
59085;;2017
59023;1336;2017
59488;1191;2017
59597;1288;2017
57182;;2017
59389;1169;2017
59300;854;2017
59269;1074;2017
57627;;2017
59010;1008;2017
30010;1529;2017
57454;;2017
30330;1432;2017
30329;1667;2017
30042;1838;2017
30147;1686;2017
30236;;2017
30335;1394;2017
58135;842;2017
30162;1886;2017
30100;1573;2017
30158;1173;2017
30240;1520;2017
30348;1545;2017
58008;1031;2017
58178;1439;2017
30161;2699;2017
30188;1439;2017
30101;1127;2017
33554;1993;2017
30214;1633;2017
58034;1334;2017
30261;;2017
30264;714;2017
89176;;2017
30285;1150;2017
54027;1575;2017
58277;1303;2017
30109;1668;2017
21422;753;2017
30072;1845;2017
58230;;2017
57075;;2017
58262;864;2017
71275;1018;2017
57431;;2017
30173;1499;2017
58076;829;2017
67364;;2017
30320;1712;2017
67120;;2017
30275;3198;2017
51476;1217;2017
30345;1238;2017
2139;1229;2017
30130;1165;2017
30090;2909;2017
30132;983;2017
30239;1273;2017
67027;;2017
30044;1212;2017
30022;887;2017
30051;1092;2017
51205;;2017
30080;1007;2017
30316;1060;2017
30079;1222;2017
30142;1092;2017
58107;1026;2017
71271;574;2017
33026;1467;2017
51285;884;2017
30203;1620;2017
57422;;2017
58047;968;2017
33231;1957;2017
30267;1217;2017
58183;788;2017
30053;1288;2017
58098;;2017
33076;1209;2017
30046;1219;2017
30318;937;2017
30271;1430;2017
67429;;2017
30197;2000;2017
30152;1273;2017
30055;1624;2017
54179;993;2017
30048;1954;2017
40200;1587;2017
30268;1291;2017
30165;1427;2017
30253;1831;2017
30159;1005;2017
93077;3388;2017
30250;1370;2017
58142;756;2017
58216;965;2017
58308;;2017
51161;1647;2017
58165;673;2017
89318;1011;2017
42273;;2017
30246;;2017
21678;962;2017
67545;;2017
30177;1502;2017
30298;1338;2017
21687;973;2017
33498;1799;2017
30094;1369;2017
30269;1412;2017
33391;796;2017
67493;;2017
33337;1224;2017
30294;1559;2017
67255;;2017
30305;1323;2017
30223;1516;2017
30259;1459;2017
33438;1569;2017
30323;;2017
33017;1774;2017
30129;937;2017
30274;1282;2017
30243;1750;2017
58106;996;2017
21046;1525;2017
58235;1154;2017
21375;540;2017
58082;1019;2017
71144;564;2017
30307;1054;2017
45094;579;2017
71414;1058;2017
30270;1207;2017
71020;2131;2017
21124;1564;2017
58210;966;2017
30168;1819;2017
21593;;2017
30007;1400;2017
58111;;2017
30284;1253;2017
58125;743;2017
30291;1738;2017
30077;1169;2017
2786;;2017
71077;919;2017
58166;868;2017
30027;1562;2017
21403;608;2017
30137;1222;2017
45250;788;2017
21102;;2017
33152;1000;2017
33465;952;2017
21083;;2017
77297;1269;2017
33130;1208;2017
51319;549;2017
58120;960;2017
51656;1277;2017
21349;1454;2017
51594;;2017
51377;1262;2017
51372;2038;2017
58037;1165;2017
21675;1083;2017
21505;845;2017
33227;1528;2017
51231;2288;2017
51389;1652;2017
51150;;2017
51357;1128;2017
51483;1565;2017
58177;819;2017
64284;1669;2017
33095;1227;2017
51160;1581;2017
51278;1372;2017
64299;1456;2017
51301;1694;2017
51023;2630;2017
33155;686;2017
51566;998;2017
58129;725;2017
58049;514;2017
58157;1092;2017
58141;1293;2017
58226;1058;2017
21584;1259;2017
21546;1303;2017
21538;647;2017
58003;1061;2017
51634;1292;2017
51303;1107;2017
51242;1417;2017
51509;946;2017
51003;1353;2017
51312;1180;2017
51117;1515;2017
51388;1472;2017
42176;1297;2017
51617;1573;2017
33299;1010;2017
33329;628;2017
51525;1871;2017
33178;1577;2017
51485;1966;2017
77243;3359;2017
58180;1532;2017
21328;;2017
58010;1034;2017
94076;4323;2017
21007;1535;2017
33507;842;2017
51504;1600;2017
51587;1190;2017
51326;1841;2017
33450;1194;2017
21629;1157;2017
40171;1179;2017
51168;1392;2017
51453;1462;2017
58229;1312;2017
40032;1549;2017
58185;861;2017
58062;738;2017
33115;1031;2017
51108;1307;2017
51031;1876;2017
51078;1831;2017
21525;1119;2017
21335;1667;2017
54530;948;2017
51506;1445;2017
51146;847;2017
51099;1281;2017
51556;1626;2017
33014;1349;2017
51595;902;2017
51545;785;2017
51212;;2017
51555;657;2017
7188;1385;2017
7172;1364;2017
21232;966;2017
71368;;2017
7265;1557;2017
7243;1550;2017
33427;1283;2017
21560;;2017
33336;1224;2017
58205;879;2017
71554;1515;2017
58063;1033;2017
71133;1142;2017
7010;1232;2017
7044;1565;2017
21139;1699;2017
7197;1395;2017
7228;1437;2017
21434;;2017
7067;2700;2017
40164;1444;2017
7337;1516;2017
7321;2466;2017
58255;942;2017
7078;1952;2017
7227;1456;2017
7225;1435;2017
72100;1005;2017
7317;1696;2017
7036;1914;2017
21445;878;2017
48079;737;2017
89347;1184;2017
21548;980;2017
89089;891;2017
7344;1766;2017
7342;1439;2017
71349;;2017
71048;2922;2017
7013;1440;2017
58249;1004;2017
58066;732;2017
71376;818;2017
71509;1050;2017
43011;1905;2017
7310;1550;2017
7143;1651;2017
33036;1179;2017
7041;1729;2017
7313;1297;2017
72152;981;2017
7089;1899;2017
7056;2422;2017
33188;4563;2017
7347;989;2017
7160;;2017
52021;783;2017
7333;1289;2017
64116;825;2017
7258;839;2017
31232;1975;2017
52156;;2017
33144;1776;2017
52265;;2017
71009;1112;2017
42078;898;2017
89349;819;2017
52370;;2017
71527;784;2017
33164;1583;2017
52302;;2017
52336;;2017
52203;;2017
52123;;2017
71266;746;2017
58244;853;2017
58068;1193;2017
40307;1392;2017
52414;;2017
71184;723;2017
64449;;2017
52347;;2017
52411;893;2017
71129;1060;2017
52500;1180;2017
52487;;2017
52006;1129;2017
52528;;2017
52266;;2017
52267;;2017
52510;;2017
31403;1770;2017
52034;;2017
3274;1152;2017
71535;1486;2017
71165;979;2017
3207;861;2017
3177;1120;2017
47007;1226;2017
3265;956;2017
42049;980;2017
52182;1169;2017
33357;1345;2017
52206;;2017
3300;936;2017
71071;863;2017
33543;1260;2017
52104;1117;2017
52534;1197;2017
52079;;2017
52413;533;2017
51478;1433;2017
52391;1121;2017
52502;;2017
52171;720;2017
31205;2165;2017
51315;;2017
52169;880;2017
51521;725;2017
52429;;2017
52331;1090;2017
52294;1002;2017
52045;1410;2017
52479;803;2017
52235;1176;2017
33454;1746;2017
51286;960;2017
51654;639;2017
54168;957;2017
52244;1157;2017
52099;;2017
67280;;2017
88299;1438;2017
52088;1107;2017
52179;1130;2017
52327;1478;2017
52543;1267;2017
52448;1097;2017
52550;1025;2017
51008;1156;2017
31297;1955;2017
3240;906;2017
31116;2357;2017
52194;;2017
52198;;2017
52475;653;2017
52341;;2017
52497;770;2017
52300;;2017
31022;2248;2017
51358;;2017
3067;;2017
31211;1055;2017
3102;832;2017
64426;1143;2017
3250;;2017
33307;1289;2017
67526;;2017
51144;;2017
51583;832;2017
52386;994;2017
51522;;2017
71016;1426;2017
71345;1344;2017
71481;1880;2017
33484;1225;2017
71090;1524;2017
71372;1457;2017
33392;1223;2017
71385;1562;2017
1370;1388;2017
3253;625;2017
42232;1360;2017
3181;933;2017
3147;599;2017
64126;1154;2017
71150;1647;2017
71258;1246;2017
71250;1460;2017
71451;687;2017
3103;820;2017
42003;1045;2017
42007;1164;2017
3196;739;2017
42016;873;2017
10421;;2017
71074;1630;2017
71099;1113;2017
71494;964;2017
71235;1778;2017
3105;812;2017
71291;1078;2017
71126;1357;2017
42233;1076;2017
71360;1772;2017
71105;1783;2017
71270;1433;2017
3068;888;2017
67060;;2017
71371;1373;2017
71556;1877;2017
71460;1337;2017
71513;2530;2017
71448;1362;2017
71497;1622;2017
71583;1508;2017
71299;2189;2017
71526;1859;2017
71567;1931;2017
71069;2806;2017
71169;1702;2017
71210;1259;2017
71487;1408;2017
71362;1444;2017
71108;1352;2017
71525;1456;2017
71236;1093;2017
71574;1257;2017
71032;1185;2017
1321;1839;2017
33429;920;2017
3024;578;2017
33205;1375;2017
1336;1655;2017
1422;1839;2017
40008;;2017
1072;1872;2017
33270;2133;2017
1447;1300;2017
1344;2020;2017
1053;1595;2017
1245;942;2017
1369;1642;2017
1150;1243;2017
33305;936;2017
1425;1338;2017
1317;1279;2017
33046;1297;2017
1264;1473;2017
1429;1329;2017
1195;1811;2017
1254;1927;2017
1065;1469;2017
1211;1489;2017
1387;870;2017
33547;1208;2017
1289;1677;2017
67054;;2017
1385;1784;2017
1259;1062;2017
1095;2000;2017
1367;989;2017
40227;1558;2017
1154;;2017
3017;;2017
76647;1837;2017
3014;865;2017
3035;;2017
42281;1020;2017
45322;732;2017
1212;1065;2017
1229;1758;2017
67076;;2017
71011;921;2017
1391;843;2017
3178;828;2017
71335;;2017
92024;5426;2017
1301;1439;2017
1266;1603;2017
1408;911;2017
1375;1805;2017
3004;;2017
1432;1250;2017
71012;1842;2017
94043;4983;2017
42158;853;2017
1115;1551;2017
67387;;2017
1426;1345;2017
1236;1171;2017
1451;1512;2017
1108;1345;2017
1232;1494;2017
1140;1462;2017
1196;1500;2017
1163;1384;2017
3142;1550;2017
33202;1483;2017
3248;676;2017
68069;;2017
1038;1050;2017
1296;1304;2017
1309;1062;2017
1350;1240;2017
1445;1275;2017
1364;1193;2017
1024;1518;2017
1130;1582;2017
1127;1153;2017
1040;1307;2017
42182;1064;2017
42157;1073;2017
1241;1464;2017
1346;1271;2017
73076;1481;2017
42127;1437;2017
1184;1149;2017
1106;704;2017
33060;1107;2017
42337;841;2017
31356;1657;2017
1177;;2017
3006;774;2017
79282;;2017
81150;1500;2017
3050;850;2017
1128;;2017
1125;871;2017
1124;1031;2017
73265;2419;2017
3224;1273;2017
45033;1642;2017
1230;1035;2017
1406;581;2017
1437;1044;2017
74176;4849;2017
1147;1149;2017
71453;875;2017
71510;1085;2017
71238;933;2017
64007;1470;2017
1139;951;2017
17286;5056;2017
1029;760;2017
1388;904;2017
1380;933;2017
1433;1236;2017
8459;;2017
42026;1046;2017
73218;1968;2017
42187;1090;2017
42317;;2017
1069;1520;2017
1197;1764;2017
1145;1495;2017
94034;3135;2017
1374;1308;2017
71123;1344;2017
1151;1392;2017
73234;957;2017
42194;1550;2017
42284;978;2017
1405;1596;2017
73178;1519;2017
73277;1276;2017
73101;875;2017
73146;1711;2017
31383;1410;2017
42257;1122;2017
73005;1802;2017
42203;875;2017
73091;3247;2017
73085;2063;2017
73300;3429;2017
74267;4284;2017
73263;2297;2017
74213;3919;2017
73020;1985;2017
73327;1444;2017
73273;1614;2017
73059;2722;2017
42184;1269;2017
42163;942;2017
3138;823;2017
17207;4496;2017
3113;757;2017
3299;1222;2017
74010;3820;2017
74233;2441;2017
74303;4354;2017
74036;2317;2017
74062;3550;2017
74186;2197;2017
74254;2320;2017
17153;1832;2017
73180;2181;2017
74137;3049;2017
73286;1698;2017
31252;2150;2017
74282;3327;2017
73228;1703;2017
73326;2488;2017
73225;2328;2017
3201;1167;2017
3257;1467;2017
74060;538;2017
73090;1317;2017
74194;3225;2017
74219;4053;2017
74142;2847;2017
42141;1159;2017
3131;839;2017
76482;1531;2017
3042;1250;2017
73043;2321;2017
74138;3247;2017
73030;2616;2017
73164;2599;2017
73097;1887;2017
73182;3032;2017
74112;3732;2017
73098;2574;2017
73249;2787;2017
73293;1308;2017
73036;1826;2017
74148;1632;2017
71022;1073;2017
73081;2270;2017
74310;3272;2017
3165;1047;2017
73073;2526;2017
42048;984;2017
42052;1058;2017
71095;1272;2017
71421;941;2017
71415;;2017
71393;907;2017
74061;3501;2017
74004;2416;2017
73010;2404;2017
76515;1476;2017
71463;1175;2017
42104;962;2017
71428;918;2017
74097;2206;2017
71113;741;2017
74067;3004;2017
42152;1017;2017
42131;600;2017
71553;796;2017
71434;785;2017
73310;1827;2017
73301;2476;2017
73192;1578;2017
71399;971;2017
73004;1820;2017
73210;1581;2017
71110;962;2017
73208;2671;2017
73064;2559;2017
73031;2675;2017
73294;2041;2017
74108;4180;2017
73193;;2017
73103;2794;2017
74054;2492;2017
73008;2857;2017
73029;2455;2017
74002;2815;2017
73222;2633;2017
73106;1557;2017
71200;913;2017
42333;830;2017
74232;2788;2017
73213;2507;2017
73281;2005;2017
73051;2938;2017
73243;2466;2017
73179;2780;2017
71337;1353;2017
71160;651;2017
42267;1218;2017
45258;1244;2017
73288;2542;2017
73160;2392;2017
73329;2553;2017
42170;1292;2017
71006;736;2017
42300;817;2017
69248;1149;2017
73050;1937;2017
73087;2311;2017
73137;2555;2017
73065;2272;2017
73155;2688;2017
42086;874;2017
71148;1297;2017
73328;2804;2017
17121;4618;2017
42074;995;2017
71406;1006;2017
71483;701;2017
73128;2849;2017
74242;3654;2017
42112;1588;2017
71120;1060;2017
74198;3383;2017
88087;1090;2017
74275;3252;2017
74299;6145;2017
74019;3867;2017
74111;3371;2017
73139;1758;2017
88327;1070;2017
88260;;2017
88250;757;2017
88028;1098;2017
88481;990;2017
88048;1089;2017
88530;941;2017
88098;1160;2017
71437;1038;2017
88201;754;2017
88108;1069;2017
88011;1191;2017
88484;844;2017
88209;1236;2017
17274;2654;2017
88099;1242;2017
88247;1234;2017
88253;851;2017
88174;765;2017
88143;;2017
88132;1176;2017
88092;914;2017
8342;;2017
88358;1127;2017
71060;1518;2017
88228;1192;2017
55535;;2017
88379;741;2017
88454;1121;2017
88340;875;2017
88090;1258;2017
88133;;2017
88342;;2017
88465;1157;2017
33302;507;2017
88225;958;2017
88160;1152;2017
88157;1196;2017
88073;;2017
88152;794;2017
88027;;2017
88190;;2017
88026;1232;2017
88126;1104;2017
88294;1066;2017
88439;1252;2017
88134;1617;2017
88273;;2017
42177;1092;2017
71533;717;2017
88371;986;2017
88136;1282;2017
88178;1323;2017
88480;;2017
88084;1212;2017
88513;1304;2017
88040;;2017
42338;1278;2017
42079;810;2017
88532;;2017
88497;1049;2017
88094;1160;2017
88509;;2017
88142;;2017
88388;925;2017
88479;534;2017
88520;874;2017
88088;756;2017
88483;1213;2017
88221;;2017
88236;;2017
88200;;2017
42025;;2017
88406;1532;2017
88173;990;2017
88458;1316;2017
88355;860;2017
88163;1290;2017
85194;3423;2017
88121;788;2017
88313;1397;2017
88012;991;2017
88224;1006;2017
42215;1001;2017
88029;803;2017
76635;1049;2017
88176;682;2017
88311;1040;2017
88495;722;2017
85166;;2017
85250;1947;2017
85214;1684;2017
85298;1350;2017
71259;1025;2017
85112;2073;2017
85060;;2017
76676;776;2017
76601;682;2017
22111;1371;2017
22110;787;2017
22257;855;2017
39110;;2017
22119;1181;2017
22141;961;2017
22350;1378;2017
22101;1320;2017
22381;1312;2017
17142;2299;2017
22379;1655;2017
22363;1601;2017
22340;1172;2017
22134;1680;2017
22353;2188;2017
22168;2187;2017
22224;1176;2017
22207;1089;2017
22366;705;2017
22198;1595;2017
22028;1051;2017
22324;1567;2017
27243;1372;2017
22006;656;2017
22383;734;2017
22030;1273;2017
22042;1230;2017
22238;1098;2017
22387;1266;2017
22194;1344;2017
22211;1313;2017
22245;1018;2017
22226;1165;2017
22319;1351;2017
22113;1314;2017
22235;1369;2017
22090;1523;2017
22264;1145;2017
17360;4572;2017
22265;1111;2017
22359;1246;2017
22034;904;2017
22085;2718;2017
22195;1571;2017
71561;1119;2017
71408;983;2017
3063;820;2017
22254;827;2017
22349;1509;2017
22362;1079;2017
27669;780;2017
71581;;2017
71203;;2017
71185;971;2017
71021;1435;2017
71586;1224;2017
71233;686;2017
71325;860;2017
71491;994;2017
89100;1050;2017
72237;979;2017
22166;1843;2017
3154;872;2017
31563;1467;2017
71433;1153;2017
77302;1755;2017
31117;2530;2017
3144;1967;2017
71590;1086;2017
3239;845;2017
71573;830;2017
71562;819;2017
71176;935;2017
71307;1035;2017
71439;1073;2017
71388;1311;2017
3100;801;2017
71276;809;2017
71557;894;2017
27500;1246;2017
71086;;2017
71106;1129;2017
45101;788;2017
71224;;2017
22343;1784;2017
3226;757;2017
22196;1166;2017
22247;;2017
22347;1104;2017
71382;1059;2017
17010;2925;2017
71268;1056;2017
45294;525;2017
17420;2489;2017
3208;636;2017
31038;877;2017
22127;1580;2017
22041;1066;2017
22218;1524;2017
22253;;2017
22199;1404;2017
22078;;2017
22221;1390;2017
22152;1111;2017
22131;817;2017
22217;986;2017
3173;999;2017
45223;813;2017
31501;1832;2017
22228;1365;2017
22227;1278;2017
31074;1756;2017
71588;1066;2017
31216;2974;2017
49010;532;2017
71354;2155;2017
3086;;2017
71342;1551;2017
33255;888;2017
49056;638;2017
49167;1874;2017
33072;834;2017
54140;833;2017
33237;1544;2017
49065;;2017
49220;1086;2017
49330;1293;2017
49292;1404;2017
33251;889;2017
71490;1123;2017
71082;;2017
49022;1472;2017
49216;1326;2017
49345;1230;2017
49012;1012;2017
49064;1130;2017
49090;1446;2017
49288;1744;2017
49259;1617;2017
49080;1113;2017
49067;1168;2017
49308;1178;2017
49155;1384;2017
49132;1432;2017
49222;1643;2017
49120;1435;2017
49125;1254;2017
49304;;2017
49170;1140;2017
33111;1227;2017
49029;1410;2017
49344;1557;2017
49347;1550;2017
49161;1051;2017
49205;918;2017
49182;1268;2017
49050;1420;2017
49017;1100;2017
71331;1731;2017
71232;1557;2017
42236;982;2017
42253;1303;2017
49110;1269;2017
49228;1000;2017
49359;1007;2017
49224;1776;2017
49262;840;2017
49053;805;2017
49302;852;2017
49131;640;2017
33120;1308;2017
49002;1202;2017
49060;1224;2017
49046;;2017
49123;1278;2017
49009;1771;2017
49378;1245;2017
49215;1094;2017
49362;1129;2017
49100;1470;2017
10347;884;2017
49219;1328;2017
49003;1024;2017
39194;1419;2017
49041;928;2017
33253;1316;2017
17051;5037;2017
3066;1005;2017
42033;1195;2017
42231;1298;2017
42145;956;2017
45281;1078;2017
45149;731;2017
49112;899;2017
49358;2260;2017
80371;;2017
49274;;2017
49291;765;2017
49121;919;2017
49370;1160;2017
49361;1060;2017
49341;1253;2017
49113;897;2017
39136;;2017
49011;1033;2017
39066;1569;2017
49328;1354;2017
49253;1060;2017
49209;645;2017
49364;849;2017
49140;1102;2017
49235;1041;2017
49374;1140;2017
49018;1064;2017
49107;925;2017
49272;1152;2017
49311;906;2017
86291;1331;2017
49171;;2017
49334;1400;2017
49021;1227;2017
49163;1285;2017
49076;1160;2017
80491;1212;2017
49237;1100;2017
49221;1023;2017
49045;931;2017
49180;1067;2017
49030;1363;2017
49369;1157;2017
49114;800;2017
49368;1138;2017
49261;1295;2017
49333;1351;2017
77015;1055;2017
49188;1806;2017
49201;1117;2017
33279;1363;2017
33533;1639;2017
33367;1164;2017
33050;722;2017
33189;1227;2017
33474;1700;2017
33501;2016;2017
49149;;2017
49194;1285;2017
49174;1367;2017
49054;1280;2017
89086;1141;2017
49138;1074;2017
49038;1037;2017
89264;1098;2017
33081;1557;2017
49127;1167;2017
49257;1099;2017
80170;;2017
77035;1027;2017
49159;;2017
49061;1075;2017
86176;1029;2017
45050;1392;2017
49367;1356;2017
49144;;2017
45022;1226;2017
45290;1200;2017
49266;1404;2017
45049;1504;2017
49183;1275;2017
49217;1536;2017
49008;761;2017
61011;789;2017
49178;1278;2017
45110;1208;2017
77009;1325;2017
49247;1521;2017
61030;744;2017
49082;1266;2017
49321;988;2017
49284;1313;2017
49063;1581;2017
49068;1140;2017
49176;1547;2017
61287;682;2017
45220;1112;2017
45209;1074;2017
49089;1122;2017
49283;1252;2017
49026;1531;2017
33510;1187;2017
49036;1083;2017
49248;951;2017
49331;1170;2017
49086;1132;2017
61444;;2017
80759;1666;2017
61169;1060;2017
61221;834;2017
61149;833;2017
76726;2322;2017
61007;859;2017
61391;1062;2017
33504;1489;2017
61447;904;2017
61148;979;2017
61436;1996;2017
61219;;2017
61218;1213;2017
61407;1026;2017
61069;875;2017
45316;1158;2017
61466;933;2017
45228;1135;2017
34184;1730;2017
45035;968;2017
61070;843;2017
77467;1243;2017
45014;1473;2017
45348;1457;2017
45139;1723;2017
45225;1147;2017
45157;1886;2017
45260;1549;2017
61044;1304;2017
77050;1281;2017
61269;699;2017
61278;952;2017
61124;1261;2017
45255;1079;2017
27282;1471;2017
33048;;2017
31273;1642;2017
61168;928;2017
61063;1203;2017
61163;962;2017
61362;800;2017
61024;874;2017
45191;1676;2017
45201;756;2017
61094;1315;2017
77399;;2017
61463;1075;2017
61146;911;2017
61040;1118;2017
61260;995;2017
61102;781;2017
61459;1095;2017
61078;801;2017
80045;;2017
61443;928;2017
61222;935;2017
27546;1725;2017
61095;927;2017
61376;1182;2017
61332;1021;2017
76529;694;2017
61195;;2017
61233;1450;2017
86077;1104;2017
86019;1228;2017
86270;911;2017
77161;1824;2017
77202;1823;2017
45189;672;2017
45306;856;2017
31282;2587;2017
86228;1038;2017
45275;854;2017
31364;2110;2017
86165;1062;2017
86285;1237;2017
